,CIK Number,Data Year - Fiscal,SIC_2,BigR,SmallR,RES_periodic,RES_annual,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
515,4904,2013,49,0,0,0,0,0.4900568293339742,1.0,0.8520323488790112,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,0.8078128415575304,0.4665930974558671,0.0,0.8637811660914347,0.7322413890033711,0.7520231876576021,0.0,0.09481557527315392,0.39816844555516084,0.8595958716164085,0.5222838799517394,0.0,0.0,0.0,0.5057213913571128,0.0013075419989593822,0.004090564065772618,0.026653725081953815,0.002511227895706564,0.0,0.0,0.02540345495512575,0.003975468907499694,0.016503438240678604,0.31933746429068405,0.00352108106446498,0.02807371906558401,0.005562531670169418,0.005339894217597288,0.004988478596618736,0.02613730624725534,0.00512500059399636,0.06499194169995096,0.49369947577286755,0.022743618840602872,0.00955328975345392,0.0005040840806534529,0.06062650028765846,0.011819190534331279,0.23835319609967498,0.31380193314724675,0.221130713712911,0.12633332634799554,0.16225639970237624,0.0017972015005206178,0.2620966086576823,0.004441504667161759,0.0419727981357175,0.008266088372452017,0.1540538620052583,0.5625602538287876,0.24789465625478488,0.007937183638910033,0.00033008474576271186
516,4904,2014,49,0,0,0,0,0.4823618740130581,1.0,0.8602102884440701,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.6297732301719623,0.35981131633626134,0.0,0.8608969787262214,0.652029330981552,0.7576608200921976,0.0,0.07281668914095343,0.3136881310488901,0.8523581591960229,0.5104241235805413,0.0,0.0,0.0,0.5062399317292726,0.00028353477344851,0.004389946386293299,0.02691343840031793,0.003730923529326946,0.0,0.0,0.02639365900205315,0.004041412704543528,0.01744512944670449,0.3208415529561993,0.004104180126536683,0.031546409638734826,0.005580321209453959,0.005357683756881828,0.008176479818961174,0.01686645088886359,0.004936703747879433,0.07150865391353094,0.49445397089804516,0.021177297936611952,0.010364231533767813,0.0005512080881932941,0.07902672247902078,0.012546313419564265,0.23948821131919723,0.31964981891162425,0.22495040729329338,0.1347576437058614,0.17460461950068865,0.0017972015005206178,0.26331326717597137,0.00459910644567395,0.04518248610502339,0.007718335528494352,0.1575357066723513,0.5657087070596132,0.23666393720916298,0.007814004528672742,0.0004288135593220339
657,5656,2013,10,0,0,0,0,0.0006428196050965527,0.2686912705978483,0.5248122405696394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7290306688015765,0.11153547187640084,0.0,0.5446225569060312,0.35273605425726867,0.0,0.0,0.01987083954297069,0.7329703198466452,0.8272716022278872,0.617370148285971,0.0,1.0,0.0,0.6001489931372286,0.1851662170462012,0.0016465182310944617,0.005525177755555724,0.003515328583030739,0.0,0.0,4.007968761372796e-07,3.0145735791466874e-07,5.464675902007947e-07,0.28642356978562133,1.569882090193045e-07,4.056988779501864e-05,0.002255385159016094,0.002255385159016094,9.621817160696736e-07,5.6926304832230045e-05,8.01895085986913e-09,0.003927860696517412,0.4864473617167213,4.954688573848834e-07,2.4723834765667495e-08,0.0,6.844287499752018e-06,2.499942850075526e-07,0.22744356984397227,0.2664390874068606,0.16990774701388595,4.199585070936105e-06,7.108141909541374e-06,0.0017972015005206178,0.24967461475590322,5.492183190576369e-08,0.012333325420091797,0.004090717830102007,0.09564911532722234,0.5542137897370187,0.25988680740015846,0.0010830052288662796,9.887005649717514e-07
658,5656,2014,10,0,0,0,0,0.0008478534597211528,0.1422812425895186,0.5565159210932515,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.389266621684746,0.11591821110772578,0.0,0.5453415420849178,0.0,0.0,0.0,0.0,0.3892506496789771,0.8323248657120811,0.5999653079134211,0.0,1.0,0.0,0.5483255221007078,0.08282585621487229,0.03227866925006174,0.2759602295207291,0.009680913882440044,0.0,0.0,2.7112729856345385e-07,4.6788694093005875e-07,3.902504097044219e-07,0.2864230315879083,2.2426887002757787e-07,3.990791449590919e-05,0.0023312507019341675,0.0023312507019341675,6.772437829846629e-07,5.6926304832230045e-05,4.4549726999272946e-09,0.003925898675635905,0.4864457204448582,0.0,2.9668601718800994e-08,0.0,5.455591485309581e-06,1.7350130917288524e-07,0.22744110081735838,0.2664412789222358,0.1699085278352256,3.2356084578469792e-06,5.0778096157803915e-06,0.0017972015005206178,0.24967356230896412,5.492183190576369e-08,0.01233298958984125,0.0040832484731389476,0.09564932850138563,0.5542132527915065,0.25988759295134245,0.0010830052288662796,1.0522598870056498e-07
671,5768,2013,38,0,0,0,0,0.005492373246886944,0.006159133900884726,0.7756033397438804,0.0,0.0,0.10526315789473684,1.0,1.0,1.0,0.0,0.1600621762811681,0.1901046003302366,0.0,0.6769373067559333,0.6423794734422654,0.0,0.0,0.2415966386554622,0.06428759130445988,0.7816924186226297,0.5450786323879533,0.0,0.0,0.0,0.5017578599579445,0.009134675640226343,0.005768532221643155,0.022318088067717165,0.05191538981803306,0.0,0.0,0.001446246057182834,3.3342439857687e-05,7.767299590032291e-05,0.2868254008856729,0.001236491463639049,0.0003276847908007023,8.630937090419806e-05,8.630937090419806e-05,3.119863890517761e-06,5.6926304832230045e-05,4.169854447131948e-07,0.004109838133277276,0.4865225466660134,0.0005662090239263509,0.0,0.00014744387959102074,0.0006198643045608745,1.9963201310169345e-05,0.22755667337357477,0.2668175275092851,0.17020912294770607,0.00012936147027389509,5.132822518086975e-05,0.0017972015005206178,0.24997836139236493,8.194576110913446e-05,0.012700075214395767,0.004258778361770836,0.09581027499467064,0.5543061321618159,0.2611084326922437,0.0010830124746962935,0.0005078389830508475
691,5981,2013,28,0,0,0,0,0.02150579775739196,0.08025289834465335,0.7879629650221522,0.0,0.0,0.15789473684210525,1.0,1.0,1.0,1.0,0.9176910188075184,0.07320401695946988,0.0,0.6963446591307065,0.6922164180722332,0.0,0.0,0.3527950310559006,0.0863668221786249,0.7864211190065136,0.5289099796555369,0.0,0.0,0.0,0.5138879159167783,0.014818890017125821,0.007986142765657747,0.272715803078665,0.03393660567289837,0.0,0.0,0.0014706121496232973,0.0001278116393941963,0.00013089566272067138,0.28694932551343655,4.9997006758148026e-05,0.0005586627564935998,0.00034038778152260655,0.00031432200119245745,1.4246896654250532e-07,0.0004761478782752956,1.5347677949429526e-05,0.004444152477051363,0.48661726030081814,0.0022348842041331695,0.0,0.0,0.0010960680064276787,5.5581378854762403e-05,0.2276991546347683,0.26637045837274215,0.17065468703836575,0.0002754018315555649,0.0002076558962749537,0.0017972015005206178,0.25006143379101087,0.00020306750370722366,0.013068276413000953,0.0041634195712091145,0.09564414126341221,0.5544440295320031,0.2608163541104964,0.0010983953718159268,0.00017153954802259886
692,5981,2014,28,0,0,0,0,0.01905560373318325,0.06600139783185516,0.797132513326067,0.0,0.0,0.21052631578947367,1.0,1.0,1.0,1.0,0.8949769409820205,0.06373477672047585,0.0,0.7023831906952399,0.6796232725710336,0.0,0.0,0.2790123456790123,0.0760861538828547,0.7885293595247307,0.5267388256474432,0.0,0.0,0.0,0.5084462975841023,0.0040728482616444635,0.007231170224725759,0.04759296651611578,0.025231298804761663,1.0,0.0,0.0016918932837530307,6.409423054579483e-05,0.00013842217137200225,0.28695686437417633,3.657825270149795e-05,0.0004865316901152335,0.00034539074733985905,0.0003185586483943759,1.4659850180460688e-07,0.00044605826000683116,2.9537953991417942e-05,0.0044962511386728325,0.4864722012640243,0.0026472581392746977,0.0,0.0,0.0008058900549526852,6.218146244019041e-05,0.22748093690347213,0.26604887079286715,0.17014611910690922,0.000279220017183931,0.0001979910396251207,0.0017972015005206178,0.25005974689024324,0.000225387258612579,0.012909264649484895,0.00416620813114199,0.09564414126341221,0.5542076880834707,0.26126103599555295,0.0011056122185098293,8.206214689265536e-05
711,6176,2013,35,0,0,0,0,0.2048075066839322,0.1317726521153466,0.764754798388923,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,0.36114268135350214,0.0,0.7207000767924945,0.0,0.5677744703505444,0.0,0.03058624616938088,0.13830693837909366,0.8138265576556255,0.5611354888151727,0.0,0.0,0.0,0.5053935644603329,0.001954930570887088,0.004429401048445129,0.027954025218573663,0.0067152956776090735,1.0,0.0,0.001454580274577806,4.951437103748434e-05,0.0001470527317821221,0.2869023447412149,0.0007319986405120123,0.0006187555181179997,0.00011355747138371973,0.00011355747138371973,2.7484121936917218e-05,5.6926304832230045e-05,0.0,0.004321421063695607,0.48650941649110774,0.0010249652372656512,0.00043306763452238497,0.0,0.0008597417025413138,7.845014094050605e-05,0.22753692116066362,0.26687782878497773,0.1701665681846959,0.000658437938766529,0.0005987620118099641,0.0017972015005206178,0.2498698809839259,0.00017856520296004793,0.012875326493590564,0.004093904755739578,0.0957196759752718,0.5542841295991214,0.2609568545998016,0.0010844036740589736,0.00013735875706214688
712,6176,2014,35,0,0,0,0,0.2233189963155133,0.1273773214346355,0.7770938315503109,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.8442829144945316,0.3763634412138353,0.0,0.7184630416861245,0.0,0.5471063290768025,0.0,0.02222636772895963,0.09402225814403496,0.7994789957884023,0.5594468291797239,0.0,0.0,0.0,0.5068019571708657,0.0008256247960147957,0.0034668577751249216,0.0441521706119085,0.004441920673584256,1.0,0.0,0.0013689394126620022,5.250696335094975e-05,0.00015692191305782552,0.28684126646312014,0.0007259284297632659,0.0006221054233211545,0.00011413768404961554,0.00011413768404961554,2.7484121936917218e-05,5.6926304832230045e-05,0.0,0.004338098241188424,0.48644266816912446,0.0008744705675515847,0.0006180513662391091,0.0,0.0008083202729779593,9.708482631405262e-05,0.22743650916487937,0.26667252993148627,0.1700911767188621,0.000671252540916616,0.0005930272135767094,0.0017972015005206178,0.24981096261574118,0.00017160206983669112,0.01285951545099011,0.00411217978244253,0.09576614794286933,0.5542038440417353,0.26089463628314463,0.0010843384615888479,0.00013594632768361583
731,6201,2013,45,0,0,0,0,0.8641491383521593,0.7871022720453209,0.9043087180773832,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,0.9051657323326698,0.11209910883777877,0.0,0.8126333136381519,0.674515282604531,0.7848102202207151,0.0,0.2392220421393841,0.0558035759053345,0.7912250886065016,0.5267388256474432,0.0,0.0,0.0,0.5053990440887605,0.0019441094672579381,0.005215087484684569,0.15490984723868687,0.006185072673781375,0.0,0.0,0.08442079496634017,0.004295767350284029,0.012368071080572375,0.28083279445349396,0.07689437970848755,0.050978529064205955,0.002858029065523603,0.002858029065523603,0.002985653994499459,0.041808304734642095,0.004559813057465584,0.039695886763366266,0.4774631326245652,0.016174660763661353,0.0,0.013060490089678415,0.13694526553851646,0.013191081798247285,0.21392825819385175,0.2742277791875245,0.20110370151521548,0.06368951570653199,0.07622255291528805,0.0017972015005206178,0.22481498206734915,0.003725132946651798,0.0638886170722589,0.0040832484731389476,0.09564414126341221,0.5499908475196779,0.26333273418412523,0.0060967428153646435,0.000178319209039548
802,6494,2013,36,0,0,0,0,0.003549151268969875,0.02546760776844989,0.7358918086545334,0.0,0.0,0.21052631578947367,1.0,0.0,0.0,1.0,1.0,0.11153547187640084,0.0,0.6161928115303186,0.0,0.0,0.0,0.0,0.03656512387039065,0.851886029997594,0.5739044552741954,0.0,0.0,0.0,0.5191545249917264,0.025219325617202082,0.013391085628908398,0.025558645399849613,0.1441624118122229,0.0,0.0,1.3361860561811952e-05,1.0708016567593962e-06,8.158983453265612e-07,0.28642593949266165,7.535434032926617e-06,4.0575226289366304e-05,0.0006975798355386103,0.0006975798355386103,0.0,5.6926304832230045e-05,0.0,0.0039437320440053256,0.4864430062221351,1.3121933287515782e-05,0.0,0.0,5.842442517904259e-06,1.7262207956559023e-07,0.22743701771065958,0.2664341391958292,0.16990892879753514,1.4773989396257256e-06,7.282283470799627e-07,0.0017972656862884936,0.24954376985000765,8.811372162272522e-07,0.012339158058121406,0.0040832484731389476,0.09564414126341221,0.5542152785404845,0.25990211899103277,0.0010826284457055538,3.905367231638418e-07
803,6494,2014,36,0,0,0,0,0.003725097522727213,0.03592089046587035,0.731922383200156,0.0,0.0,0.2631578947368421,1.0,0.0,0.0,1.0,1.0,0.11591821110772578,0.0,0.6161928115303186,0.0,0.477535095991733,0.0,0.04324211405890955,0.04219021706999544,0.8387828022983839,0.5812882147604324,0.0,0.0,0.0,0.45684606936056277,0.09782593393278786,0.0821359656668325,0.10975444494159459,0.4133700469809392,0.0,0.0,2.6446699753352553e-05,1.8872486677782907e-06,1.4597822671852064e-06,0.2864201073121219,2.678517871029372e-05,4.137600044151484e-05,0.0006975798355386103,0.0006975798355386103,0.0,6.424540116780249e-05,2.699713456155941e-07,0.0039281059491276015,0.48643430993091963,8.870490833826138e-06,0.0,0.0,1.2210605669847443e-05,1.65295166171465e-06,0.22742393555472026,0.26646255968995824,0.16988602118769258,1.4878769462897378e-06,4.630582424367154e-07,0.0017972656862884936,0.24953837326038358,7.044321918347951e-07,0.012338262510786615,0.0040832484731389476,0.09564684146948056,0.5542158154859966,0.25991262407381516,0.0010826284457055538,5.430790960451977e-07
840,6885,2014,56,0,0,0,0,0.3938176427595149,1.0,0.9058016598278692,1.0,0.0,0.10526315789473684,1.0,1.0,1.0,0.0,0.1086249507535704,0.14739877557461634,0.0,0.7320900403729865,0.0,0.0,0.5441024173601264,0.01821668264621285,0.009521609521963419,0.8253955002671295,0.5310452451726115,0.0,0.0,0.0,0.5073652520083993,0.0019380125958783816,0.007604500162500519,0.027231469546665124,0.011217852223475176,0.0,0.0,0.0029709775732280792,0.00038240493887638054,0.0002412522767045079,0.2873953890985291,0.0001283789768327865,0.0030758535958177406,0.000346288434860679,0.000346288434860679,3.5410764872521247e-06,0.003779434965762894,1.3564797874918623e-05,0.006120804428561418,0.48663393758267603,0.0070556683235571465,0.0,0.0,0.002031285337353939,0.00010220956261843956,0.2276726291816835,0.26762109852591753,0.1712288650656312,0.0018175401831555566,0.0011297433786629093,0.0017972015005206178,0.24983638368781882,0.0,0.015495418136647782,0.004334218867097732,0.09660022738577417,0.5544920007321984,0.26188331902032447,0.0011043804274074565,0.0001461864406779661
874,7039,2013,29,1,0,1,0,0.002921572074851739,0.01144276625792929,0.6338882528786223,0.0,0.0,0.15789473684210525,0.0,1.0,1.0,1.0,1.0,0.11209910883777877,0.0,0.6780084109751507,0.5589116851372968,0.0,0.5998086995755421,0.1736266891588752,1.0,0.8319474852716745,0.5560018084182031,0.0,0.0,0.0,0.5134627358683936,0.013979249624468703,0.003826617808515913,0.01968907411101418,0.023744914444849996,0.0,0.0,0.00027319611773292716,2.3118011135081157e-05,4.2028564925790986e-05,0.2866320896805193,5.693439047100111e-05,0.0005652477892714345,0.00026054832921358623,0.00026054832921358623,2.9154518950437314e-06,0.00010572028040271294,3.5161614529626163e-06,0.0040743115408871135,0.48654401058252905,0.00019280131698818867,0.0,0.0,0.00014172634753109687,1.185435971862308e-05,0.22758896234550158,0.2665948695471637,0.17016902671675177,0.0001586705505144701,0.00016825636804027418,0.0017972015005206178,0.24978723964067523,5.406218584115174e-05,0.012788815463014375,0.004086236215924171,0.09566005826760463,0.554312612117884,0.260104398420909,0.0010863962773128121,8.862994350282487e-05
875,7039,2014,29,0,0,0,0,0.002948285503219942,0.01211272670939609,0.6361006125708828,0.0,0.0,0.21052631578947367,0.0,1.0,1.0,1.0,1.0,0.10316146758837452,0.0,0.6803747562617894,0.5757961257997631,0.0,0.6450338028274335,0.2836385139344216,1.0,0.8177944894386612,0.5542442218148624,0.0,0.0,0.0,0.5053527324302084,0.002035565167776105,0.002890686799296176,0.013710481908801513,0.00673625083243449,0.0,0.0,0.0003237967233452587,2.994162403871215e-05,6.789128454403599e-05,0.28666927034305495,6.36475053138266e-05,0.0006759895160192293,0.0002624641257519214,0.0002624641257519214,1.445337341735561e-05,0.0007660654164565815,2.1814516320643986e-05,0.004122906593791605,0.486524770956837,0.0002048204324963639,0.0,0.0,0.00024680103953815936,3.243946943768578e-05,0.22756001945740376,0.2667097856928649,0.17024182247921327,0.00023830759236362876,0.0002944535912739247,0.0017972015005206178,0.24981697873086844,6.854483412412811e-05,0.012891911489814402,0.004087779883029869,0.09566666666666666,0.5543004088107877,0.26009103073635437,0.0010901786005800983,0.0001038135593220339
893,7084,2013,20,0,0,0,0,0.4215840201565158,1.0,0.8475540175006332,1.0,0.0,0.631578947368421,0.0,1.0,1.0,1.0,0.9676861559856847,0.3615050520492905,0.0,0.8703876265304964,0.7275385449181092,0.7989169372754691,0.0,0.134529702970297,0.47506488576858963,0.8339640538076828,0.524530556103225,0.0,0.0,0.0,0.5035527794358482,0.005590090467566083,0.007801115038188244,0.030973619081956724,0.10985933111680278,0.0,0.0,0.1681578717204921,0.029344989684506034,0.012799277305388206,0.3276682737564154,0.056179411746940265,0.22710079608775488,0.007843818398383804,0.0072143423929308115,0.0031446411020903705,0.00024396987785241448,0.0015880492684340831,0.03366967977016327,0.49302336975160455,0.18285997410775648,0.0025119416121918174,0.00627463300394128,0.15531572995814075,0.00690429702955208,0.23733610453932386,0.3267203395695402,0.2019161777740261,0.04930949936084159,0.040119841056247725,0.0017972015005206178,0.2758474623712898,0.012173543437199274,0.1856598938969414,0.0040832484731389476,0.09564414126341221,0.5623894075294404,0.3455826060327668,0.004191089521693631,0.0003064971751412429
894,7084,2014,20,0,0,0,0,0.3795119318702332,1.0,0.8523821696252689,1.0,0.0,0.6842105263157895,0.0,1.0,1.0,1.0,0.9602031081974886,0.35032289785290427,0.0,0.8733873250858358,0.7787622714961838,0.8017470091317065,0.0,0.1724716274389221,0.490112253130199,0.8367629782751683,0.5104241235805413,0.0,0.0,0.0,0.5017723523047135,0.009106056329941716,0.005417090872891382,0.0227947703181013,0.005616307592362921,0.0,0.0,0.15341090430732338,0.03202984427843355,0.012879726227928472,0.3264793274779605,0.04852436764999894,0.2017162554646463,0.007842723657504755,0.006973499399540102,0.0002725493272987058,6.50586340939772e-05,0.0016507158844130602,0.03465069021091725,0.4974621527607663,0.14982338932664185,0.002398211972269747,0.007699777231964357,0.15476025155236375,0.007150188243058922,0.24401353173988988,0.3236752866271425,0.2103891444730511,0.04814015381713783,0.03941931704845885,0.0017972015005206178,0.27666852026706773,0.011075106799084,0.1690555970839898,0.0040832484731389476,0.09564414126341221,0.5649154920983587,0.32929906199862863,0.003654898100660723,0.00036723163841807907
947,7332,2013,13,0,0,0,0,0.2604097230540457,0.3401545574122656,0.9182493544469364,1.0,0.0,0.5263157894736842,1.0,1.0,1.0,1.0,0.977966447693859,0.1551775019471283,0.0,0.7562509941938098,0.5729083331594883,0.6917496205525829,0.0,0.1442392022920501,0.013479081333903067,0.8130537763224555,0.5267388256474432,0.0,0.0,0.0,0.4971575924079012,0.018219228094466938,0.013158253433511739,0.026313563029736205,0.019075475879817668,0.0,0.0,0.003796819536508944,0.0015935412761066783,0.0023542941294519702,0.2938335025006753,0.0001715357830550934,0.0037246061136752243,0.0038637675111056267,0.003863658037017721,2.477721157260962e-06,0.02795610168664509,0.0005791749628158278,0.03148384836381473,0.48989516927147125,0.0006032732910320137,0.0,0.0,0.006824558097089689,0.0012970676520290567,0.2326302356262115,0.2884556506493806,0.19091329717638122,0.03206785347555481,0.028878302753019773,0.0017972015005206178,0.2546274281854247,0.001108095716813483,0.018839391884758496,0.004571296257105226,0.10047743906771833,0.5601546647141376,0.25959912923648415,0.001839136574142876,0.0002777542372881356
